"effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","iv","dv","dframe"
"ran_pars","ID","sd__(Intercept)",0.722950397794568,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639345141612458,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","arousal","3000"
"fixed",NA,"(Intercept)",-0.0813671989505582,0.0562642450016327,-1.44616174887261,170.164245432651,0.149971209036572,-0.192432990106362,0.0296985922052459,"mo_ep_sd_total_dist","arousal","3000"
"fixed",NA,"mo_ep_sd_total_dist_within",-0.00590949583308039,0.00728385327027502,-0.811314508104755,10565.2978583135,0.417203356944885,-0.0201872215702157,0.00836822990405496,"mo_ep_sd_total_dist","arousal","3000"
"fixed",NA,"mo_ep_sd_total_dist_between",0.132220070807112,0.131564337834875,1.00498412398852,170.853170596647,0.316325693684922,-0.127480833348196,0.39192097496242,"mo_ep_sd_total_dist","arousal","3000"
"ran_pars","ID","sd__(Intercept)",0.720913745630187,NA,NA,NA,NA,NA,NA,"mo_ep_sd_total_dist","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639341983963066,NA,NA,NA,NA,NA,NA,"mo_ep_sd_total_dist","arousal","3000"
"fixed",NA,"(Intercept)",-0.0522840260216519,0.0564863020635942,-0.925605396557713,170.027238653856,0.355962969856836,-0.163788801988439,0.0592207499451354,"mo_ep_sd_speed_mean","arousal","3000"
"fixed",NA,"mo_ep_sd_speed_mean_within",-0.00581769706397442,0.00706497859120982,-0.823455724439526,10565.3144960499,0.410267471974772,-0.0196663871601189,0.00803099303217002,"mo_ep_sd_speed_mean","arousal","3000"
"fixed",NA,"mo_ep_sd_speed_mean_between",-0.329632880073285,0.16618751258294,-1.98349969230554,169.846655059797,0.0489232220646563,-0.657691929824679,-0.00157383032189107,"mo_ep_sd_speed_mean","arousal","3000"
"ran_pars","ID","sd__(Intercept)",0.714725383434049,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639341085571988,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","arousal","3000"
"fixed",NA,"(Intercept)",-0.0447871169589539,0.0546918012577334,-0.818900016620334,169.877204194955,0.413990767494161,-0.152750205877627,0.0631759719597197,"mo_ep_mean_speed_sd","arousal","3000"
"fixed",NA,"mo_ep_mean_speed_sd_within",-0.0212294325274426,0.00783410582838079,-2.70987308475388,10565.2527988992,0.00674175630235629,-0.03658575703283,-0.00587310802205524,"mo_ep_mean_speed_sd","arousal","3000"
"fixed",NA,"mo_ep_mean_speed_sd_between",-0.327651585021023,0.0926362815464622,-3.53696823265394,169.147365724089,0.000522466072730882,-0.510523760898079,-0.144779409143968,"mo_ep_mean_speed_sd","arousal","3000"
"ran_pars","ID","sd__(Intercept)",0.697309612549323,NA,NA,NA,NA,NA,NA,"mo_ep_mean_speed_sd","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639140665030561,NA,NA,NA,NA,NA,NA,"mo_ep_mean_speed_sd","arousal","3000"
"fixed",NA,"(Intercept)",-0.0522024286615503,0.0564417274357139,-0.92489069759617,169.797817224132,0.356335337446551,-0.163620292705809,0.0592154353827081,"mo_ep_sd_abs_jerk_sd","arousal","3000"
"fixed",NA,"mo_ep_sd_abs_jerk_sd_within",-0.0102024967708484,0.00719938473842422,-1.41713453878859,10565.2242627732,0.156473083054566,-0.0243146482707776,0.00390965472908082,"mo_ep_sd_abs_jerk_sd","arousal","3000"
"fixed",NA,"mo_ep_sd_abs_jerk_sd_between",-0.304786720222797,0.151660929687762,-2.00965878852443,169.283857679893,0.0460557113554984,-0.604177009007219,-0.00539643143837509,"mo_ep_sd_abs_jerk_sd","arousal","3000"
"ran_pars","ID","sd__(Intercept)",0.714405940625403,NA,NA,NA,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639302308299942,NA,NA,NA,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","arousal","3000"
"fixed",NA,"(Intercept)",-0.0526656197244164,0.0546191232550917,-0.964234073814188,169.448517343539,0.336302649840488,-0.16048719722999,0.0551559577811575,"mo_ep_mean_angle_mean","arousal","3000"
"fixed",NA,"mo_ep_mean_angle_mean_within",-0.00689125135981779,0.00729147602942402,-0.945110610253512,10564.7053171332,0.344624023074606,-0.0211839192339566,0.007401416514321,"mo_ep_mean_angle_mean","arousal","3000"
"fixed",NA,"mo_ep_mean_angle_mean_between",-0.344128004245655,0.103594979656484,-3.321859856402,168.839451180925,0.00109613884390191,-0.548636302338969,-0.139619706152342,"mo_ep_mean_angle_mean","arousal","3000"
"ran_pars","ID","sd__(Intercept)",0.699648828242747,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639344189702437,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","arousal","3000"
"fixed",NA,"(Intercept)",-0.0557178081092933,0.0560643110889098,-0.993819544503686,169.928375077579,0.321723783288076,-0.166390029316177,0.0549544130975905,"mo_ep_sd_angle_mean","arousal","3000"
"fixed",NA,"mo_ep_sd_angle_mean_within",0.000341964467782121,0.0069377823951796,0.0492901691496866,10565.1220821508,0.960688985601938,-0.0132573971304754,0.0139413260660396,"mo_ep_sd_angle_mean","arousal","3000"
"fixed",NA,"mo_ep_sd_angle_mean_between",-0.397561507961488,0.194121648171986,-2.04800191892694,169.400393909654,0.0421034128852446,-0.780770608583514,-0.0143524073394632,"mo_ep_sd_angle_mean","arousal","3000"
"ran_pars","ID","sd__(Intercept)",0.713976343212854,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639364478451638,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","arousal","3000"
"fixed",NA,"(Intercept)",-0.0539269654529183,0.0549219638429986,-0.981883415659997,169.460907731978,0.327557030541948,-0.16234631227152,0.0544923813656832,"mo_ep_mean_angle_sd","arousal","3000"
"fixed",NA,"mo_ep_mean_angle_sd_within",-0.0160941252389818,0.0074827181072952,-2.1508394420593,10564.7537944256,0.0315114860964425,-0.0307616636380067,-0.001426586839957,"mo_ep_mean_angle_sd","arousal","3000"
"fixed",NA,"mo_ep_mean_angle_sd_between",-0.301414751048493,0.0993433146811919,-3.03407181465386,168.698251294526,0.0027948271158348,-0.497530962757033,-0.105298539339953,"mo_ep_mean_angle_sd","arousal","3000"
"ran_pars","ID","sd__(Intercept)",0.703333013827117,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639230514057663,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","arousal","3000"
"fixed",NA,"(Intercept)",-0.0745127718889581,0.0561852564241032,-1.32619794998377,170.064766816645,0.186552474286959,-0.185423103989895,0.0363975602119785,"mo_ep_mean_y_flips","arousal","3000"
"fixed",NA,"mo_ep_mean_y_flips_within",-0.00247924216846346,0.00748321549665139,-0.331307065735696,10565.2443437976,0.740419125574008,-0.0171477554663762,0.0121892711294492,"mo_ep_mean_y_flips","arousal","3000"
"fixed",NA,"mo_ep_mean_y_flips_between",0.00110835264867845,0.0998612198111613,0.0110989296022456,169.691138343487,0.991157555102259,-0.196021935920414,0.198238641217771,"mo_ep_mean_y_flips","arousal","3000"
"ran_pars","ID","sd__(Intercept)",0.723038766744867,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639359356298961,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","arousal","3000"
"fixed",NA,"(Intercept)",-0.0768878291983796,0.055923607419048,-1.37487248671642,170.192043320931,0.170978321394653,-0.187281071593187,0.033505413196428,"movement_distance","arousal","3000"
"fixed",NA,"movement_distance_within",-0.00250627747277821,0.00690610361638091,-0.362907597684092,10565.303851913,0.716681170750921,-0.0160435426649412,0.0110309877193847,"movement_distance","arousal","3000"
"fixed",NA,"movement_distance_between",0.109924007324652,0.117032460139858,0.939260844327196,170.509735203184,0.348925471581237,-0.121095073324431,0.340943087973736,"movement_distance","arousal","3000"
"ran_pars","ID","sd__(Intercept)",0.72119580170226,NA,NA,NA,NA,NA,NA,"movement_distance","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639357809763761,NA,NA,NA,NA,NA,NA,"movement_distance","arousal","3000"
"fixed",NA,"(Intercept)",-0.0798660454580184,0.0550136026133597,-1.4517508700407,170.343850832452,0.148410156469745,-0.188462244686884,0.0287301537708474,"no_movement","arousal","3000"
"fixed",NA,"no_movement_within",-0.00468762869507023,0.00677552765560624,-0.691847031454676,10565.5125643904,0.489048600200419,-0.0179689403547479,0.00859368296460746,"no_movement","arousal","3000"
"fixed",NA,"no_movement_between",-0.313236285526755,0.122161086934771,-2.56412490578125,171.989440507842,0.0111987025703827,-0.554364316888422,-0.0721082541650878,"no_movement","arousal","3000"
"ran_pars","ID","sd__(Intercept)",0.709462066206109,NA,NA,NA,NA,NA,NA,"no_movement","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639344002332585,NA,NA,NA,NA,NA,NA,"no_movement","arousal","3000"
"fixed",NA,"(Intercept)",-0.0382107410289944,0.0581765566770774,-0.656806507836002,170.195231917402,0.512192473992308,-0.153051291518493,0.0766298094605036,"lockscreen_episodes.","arousal","3000"
"fixed",NA,"lockscreen_episodes._within",-0.0155444649432596,0.0112868174329596,-1.3772230334715,10565.1556871022,0.168472479278005,-0.0376687552085529,0.00657982532203373,"lockscreen_episodes.","arousal","3000"
"fixed",NA,"lockscreen_episodes._between",-0.398458066909257,0.197522760320795,-2.01727672427281,172.191037054334,0.0452197725387325,-0.788335731312983,-0.00858040250553027,"lockscreen_episodes.","arousal","3000"
"ran_pars","ID","sd__(Intercept)",0.714268303558053,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639306741439407,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","arousal","3000"
"fixed",NA,"(Intercept)",-0.0378680564324375,0.058309096068919,-0.649436519950147,170.231202903202,0.516931572412901,-0.152970065586173,0.0772339527212981,"lockscreen_time","arousal","3000"
"fixed",NA,"lockscreen_time_within",-0.0182284363829543,0.0108741400629543,-1.67631061191261,10565.1733074497,0.0937069539664298,-0.0395438011898429,0.00308692842393432,"lockscreen_time","arousal","3000"
"fixed",NA,"lockscreen_time_between",-0.383120525372972,0.192084133639205,-1.9945454010928,170.865171212039,0.0476826191543425,-0.762284051070015,-0.00395699967592855,"lockscreen_time","arousal","3000"
"ran_pars","ID","sd__(Intercept)",0.714478651921445,NA,NA,NA,NA,NA,NA,"lockscreen_time","arousal","3000"
"ran_pars","Residual","sd__Observation",0.639278844904756,NA,NA,NA,NA,NA,NA,"lockscreen_time","arousal","3000"
"fixed",NA,"(Intercept)",-0.0544539046316863,0.0609113772061654,-0.893985772926745,169.576389000427,0.372596543237014,-0.174696134240157,0.0657883249767845,"recording_duration","valence","3000"
"fixed",NA,"recording_duration_within",0.014445754459829,0.00584383816261519,2.47196346952982,10564.7531070506,0.0134529619683861,0.00299072977235385,0.0259007791473042,"recording_duration","valence","3000"
"fixed",NA,"recording_duration_between",-0.016875330788976,0.220205077901233,-0.0766346123795791,172.137662033709,0.939003220737237,-0.451525138827934,0.417774477249982,"recording_duration","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.78487893629992,NA,NA,NA,NA,NA,NA,"recording_duration","valence","3000"
"ran_pars","Residual","sd__Observation",0.582693985506107,NA,NA,NA,NA,NA,NA,"recording_duration","valence","3000"
"fixed",NA,"(Intercept)",-0.0529476168954069,0.0600948384289896,-0.881067630425063,169.717656270767,0.379527231079543,-0.171577246792529,0.0656820130017149,"movement_episodes","valence","3000"
"fixed",NA,"movement_episodes_within",-0.00464579361675492,0.00665294699791181,-0.698306121815358,10564.7791956924,0.485001141282554,-0.0176868241797704,0.00839523694626054,"movement_episodes","valence","3000"
"fixed",NA,"movement_episodes_between",0.279156266542217,0.160653816311366,1.73762611403628,168.923600032127,0.084099213342052,-0.0379915385274151,0.596304071611849,"movement_episodes","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.777941441877188,NA,NA,NA,NA,NA,NA,"movement_episodes","valence","3000"
"ran_pars","Residual","sd__Observation",0.582848683540446,NA,NA,NA,NA,NA,NA,"movement_episodes","valence","3000"
"fixed",NA,"(Intercept)",-0.0530543181141178,0.0609370047458196,-0.870642039847839,169.62799371656,0.385180089712437,-0.17334687481064,0.0672382385824042,"mo_ep_mean_total_dist","valence","3000"
"fixed",NA,"mo_ep_mean_total_dist_within",-0.00507915334232078,0.00663686634354708,-0.765293902183092,10564.7480639557,0.444113649616045,-0.0180886627950844,0.00793035611044285,"mo_ep_mean_total_dist","valence","3000"
"fixed",NA,"mo_ep_mean_total_dist_between",-0.0172583051806778,0.114214979928393,-0.151103692278349,169.35183674228,0.880073758795162,-0.242726770102281,0.208210159740926,"mo_ep_mean_total_dist","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.784830279219948,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","valence","3000"
"ran_pars","Residual","sd__Observation",0.582846387497068,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","valence","3000"
"fixed",NA,"(Intercept)",-0.0629415559337448,0.060824917990209,-1.03479886226689,169.71574774794,0.302235085208561,-0.183012401966597,0.0571292900991071,"mo_ep_sd_total_dist","valence","3000"
"fixed",NA,"mo_ep_sd_total_dist_within",-0.00795660180212855,0.00663994043498454,-1.19829415339433,10564.7893960361,0.23082940189057,-0.0209721370479129,0.00505893344365579,"mo_ep_sd_total_dist","valence","3000"
"fixed",NA,"mo_ep_sd_total_dist_between",0.171040611792935,0.142187155573291,1.20292589793578,170.205687889815,0.230675618898228,-0.109636777321269,0.45171800090714,"mo_ep_sd_total_dist","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.781564867904171,NA,NA,NA,NA,NA,NA,"mo_ep_sd_total_dist","valence","3000"
"ran_pars","Residual","sd__Observation",0.582822378976796,NA,NA,NA,NA,NA,NA,"mo_ep_sd_total_dist","valence","3000"
"fixed",NA,"(Intercept)",-0.0325450423514378,0.0612894101498095,-0.531005964519613,169.609810941122,0.596109297908352,-0.153533357328439,0.0884432726255633,"mo_ep_sd_speed_mean","valence","3000"
"fixed",NA,"mo_ep_sd_speed_mean_within",-0.0107503953069357,0.00644001195543262,-1.66931294248095,10564.79046263,0.0950850044550848,-0.0233740330351605,0.00187324242128909,"mo_ep_sd_speed_mean","valence","3000"
"fixed",NA,"mo_ep_sd_speed_mean_between",-0.318476469779178,0.180333524882745,-1.76604139461177,169.468788581006,0.0791894871657165,-0.674465860367455,0.0375129208090991,"mo_ep_sd_speed_mean","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.777730992607616,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","valence","3000"
"ran_pars","Residual","sd__Observation",0.582785097155943,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","valence","3000"
"fixed",NA,"(Intercept)",-0.0190607444415722,0.058823234097058,-0.324034282272241,169.478771588099,0.746311626140789,-0.135181351531798,0.0970598626486538,"mo_ep_mean_speed_sd","valence","3000"
"fixed",NA,"mo_ep_mean_speed_sd_within",0.0018566994246595,0.00714427287730324,0.259886409232503,10564.7285137382,0.7949564593146,-0.0121474225116627,0.0158608213609817,"mo_ep_mean_speed_sd","valence","3000"
"fixed",NA,"mo_ep_mean_speed_sd_between",-0.384559201301093,0.0996645825526642,-3.85853420996257,168.942522773784,0.000162067330738952,-0.5813075810305,-0.187810821571687,"mo_ep_mean_speed_sd","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.752123190168922,NA,NA,NA,NA,NA,NA,"mo_ep_mean_speed_sd","valence","3000"
"ran_pars","Residual","sd__Observation",0.58286107157467,NA,NA,NA,NA,NA,NA,"mo_ep_mean_speed_sd","valence","3000"
"fixed",NA,"(Intercept)",-0.0284162722975279,0.0610149054065556,-0.465726728709716,169.429276320128,0.642009242449455,-0.148863623585093,0.0920310789900375,"mo_ep_sd_abs_jerk_sd","valence","3000"
"fixed",NA,"mo_ep_sd_abs_jerk_sd_within",-0.00805200875642825,0.00656333705523407,-1.226816280905,10564.7141105313,0.219918989536352,-0.0209173869444647,0.0048133694316082,"mo_ep_sd_abs_jerk_sd","valence","3000"
"fixed",NA,"mo_ep_sd_abs_jerk_sd_between",-0.349325211212728,0.16398603300195,-2.13021319448941,169.045960782347,0.0346006436084799,-0.673049477601528,-0.0256009448239289,"mo_ep_sd_abs_jerk_sd","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.774426171210047,NA,NA,NA,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","valence","3000"
"ran_pars","Residual","sd__Observation",0.582821544064345,NA,NA,NA,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","valence","3000"
"fixed",NA,"(Intercept)",-0.0288855310467262,0.0588979416755472,-0.49043362509761,169.217378044571,0.624462412443049,-0.145154906935573,0.0873838448421206,"mo_ep_mean_angle_mean","valence","3000"
"fixed",NA,"mo_ep_mean_angle_mean_within",-0.000269634392730501,0.00664738417839011,-0.0405624807434857,10564.3781791443,0.967645462053926,-0.0132997608372577,0.0127604920517967,"mo_ep_mean_angle_mean","valence","3000"
"fixed",NA,"mo_ep_mean_angle_mean_between",-0.39553792331307,0.111739572121897,-3.53981956259487,168.772205295393,0.000517523012337296,-0.616125209732367,-0.174950636893772,"mo_ep_mean_angle_mean","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.756666623937503,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","valence","3000"
"ran_pars","Residual","sd__Observation",0.582867780682994,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","valence","3000"
"fixed",NA,"(Intercept)",-0.0390244786039742,0.0610342001734806,-0.63938707303533,169.569039212812,0.523433978599505,-0.159509204675925,0.0814602474679766,"mo_ep_sd_angle_mean","valence","3000"
"fixed",NA,"mo_ep_sd_angle_mean_within",-0.00846006940093459,0.00632415075188476,-1.3377399959059,10564.6823432359,0.181010003573209,-0.0208565973385483,0.00393645853667914,"mo_ep_sd_angle_mean","valence","3000"
"fixed",NA,"mo_ep_sd_angle_mean_between",-0.317549900561267,0.211380081112168,-1.50226974505114,169.182720533321,0.134891662865662,-0.734832163200385,0.0997323620778504,"mo_ep_sd_angle_mean","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.779577393709003,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","valence","3000"
"ran_pars","Residual","sd__Observation",0.582814091998291,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","valence","3000"
"fixed",NA,"(Intercept)",-0.0289342473006527,0.0590399999018181,-0.490078715256937,169.148873768264,0.624713253518579,-0.145484397760291,0.0876159031589853,"mo_ep_mean_angle_sd","valence","3000"
"fixed",NA,"mo_ep_mean_angle_sd_within",-0.0090046993751291,0.00682239083399402,-1.31987445372687,10564.3373159326,0.186905537227966,-0.0223778718704572,0.00436847312019898,"mo_ep_mean_angle_sd","valence","3000"
"fixed",NA,"mo_ep_mean_angle_sd_between",-0.36661703641629,0.106826201743188,-3.43190182215448,168.590570994978,0.000753982282640492,-0.577506382496131,-0.15572769033645,"mo_ep_mean_angle_sd","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.758209880409645,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","valence","3000"
"ran_pars","Residual","sd__Observation",0.582820351827032,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","valence","3000"
"fixed",NA,"(Intercept)",-0.0532115648249016,0.0608141345519491,-0.874986797344732,169.633120779016,0.382818275172722,-0.173261543823313,0.0668384141735098,"mo_ep_mean_y_flips","valence","3000"
"fixed",NA,"mo_ep_mean_y_flips_within",-0.00464896355225578,0.00682181440302937,-0.681484906741425,10564.7408006873,0.495579651744815,-0.0180210060756809,0.00872307897116935,"mo_ep_mean_y_flips","valence","3000"
"fixed",NA,"mo_ep_mean_y_flips_between",-0.0172943959233894,0.108106006980699,-0.159976271498744,169.358254071244,0.873090407790535,-0.230703257102226,0.196114465255447,"mo_ep_mean_y_flips","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.784815600795311,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","valence","3000"
"ran_pars","Residual","sd__Observation",0.582849828053672,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","valence","3000"
"fixed",NA,"(Intercept)",-0.0573440355331887,0.0604361355312485,-0.948836900789909,169.736902230197,0.344052540720072,-0.176647302508839,0.0619592314424617,"movement_distance","valence","3000"
"fixed",NA,"movement_distance_within",-0.00731363494194297,0.0062954536819067,-1.16173278551196,10564.7961545655,0.245370268836735,-0.0196539111961296,0.00502664131224367,"movement_distance","valence","3000"
"fixed",NA,"movement_distance_between",0.151349793464257,0.126459179783255,1.19682725859572,169.955200321409,0.233040685752413,-0.0982832119896166,0.400982798918131,"movement_distance","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.781607112249403,NA,NA,NA,NA,NA,NA,"movement_distance","valence","3000"
"ran_pars","Residual","sd__Observation",0.582824657884639,NA,NA,NA,NA,NA,NA,"movement_distance","valence","3000"
"fixed",NA,"(Intercept)",-0.0606374851581295,0.0592604421889093,-1.02323713624732,169.765588854391,0.307651603544855,-0.177619746112809,0.0563447757965502,"no_movement","valence","3000"
"fixed",NA,"no_movement_within",0.00875346289107647,0.00617635345815955,1.41725420191299,10564.8675846848,0.156438108615695,-0.00335335445827483,0.0208602802404278,"no_movement","valence","3000"
"fixed",NA,"no_movement_between",-0.377232133212869,0.131501072546462,-2.86866202615636,170.959866540926,0.00464191910050779,-0.636806999583534,-0.117657266842203,"no_movement","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.766421536108473,NA,NA,NA,NA,NA,NA,"no_movement","valence","3000"
"ran_pars","Residual","sd__Observation",0.582805464087079,NA,NA,NA,NA,NA,NA,"no_movement","valence","3000"
"fixed",NA,"(Intercept)",-0.0192820529988334,0.0631433906311021,-0.305369300034639,169.847607618091,0.760458814024865,-0.143928962823571,0.105364856825904,"lockscreen_episodes.","valence","3000"
"fixed",NA,"lockscreen_episodes._within",-0.0246372995722986,0.0102875062160497,-2.39487578961184,10564.7887070736,0.0166433070661906,-0.0448027515154729,-0.00447184762912434,"lockscreen_episodes.","valence","3000"
"fixed",NA,"lockscreen_episodes._between",-0.38165993571897,0.214202084020838,-1.78177508152461,171.258133500954,0.0765579917545462,-0.804476160587306,0.0411562891493672,"lockscreen_episodes.","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.777600852730367,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","valence","3000"
"ran_pars","Residual","sd__Observation",0.582703859222059,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","valence","3000"
"fixed",NA,"(Intercept)",-0.0175010305962533,0.0632332979312474,-0.27676922078747,169.868494199724,0.782293801069416,-0.142325309947786,0.10732324875528,"lockscreen_time","valence","3000"
"fixed",NA,"lockscreen_time_within",-0.0293676503726274,0.00991036927856046,-2.96332553784446,10564.7969162832,0.003050131229024,-0.0487938428055754,-0.00994145793967949,"lockscreen_time","valence","3000"
"fixed",NA,"lockscreen_time_between",-0.382412094177125,0.208249599991659,-1.83631610429235,170.302729319868,0.0680544229474419,-0.793495045356268,0.0286708570020182,"lockscreen_time","valence","3000"
"ran_pars","ID","sd__(Intercept)",0.777162981525658,NA,NA,NA,NA,NA,NA,"lockscreen_time","valence","3000"
"ran_pars","Residual","sd__Observation",0.58261981069761,NA,NA,NA,NA,NA,NA,"lockscreen_time","valence","3000"
