"Name","Model","log_BF","BF","df","df_diff","Chi2","p","iv","dv","dframe"
"..3","lmerModLmerTest",-1.03545309600122,0.355065465729995,7,2,16.4916232286232,0.0002623551036806,"mo_ep_mean_angle_mean","arousal","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_angle_mean","arousal","2000"
"..2","lmerModLmerTest",-6.3026647408733,0.00183141801450333,5,2,5.95719993887906,0.0508639951869516,"mo_ep_sd_angle_mean","arousal","2000"
"..3","lmerModLmerTest",-6.11792660326137,0.00220301896328656,7,2,6.32667621410292,0.0422843555263925,"mo_ep_sd_angle_mean","arousal","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_angle_sd","arousal","2000"
"..2","lmerModLmerTest",-2.06278461652255,0.127099553150763,5,2,14.4369601875806,0.000732915535623459,"mo_ep_mean_angle_sd","arousal","2000"
"..3","lmerModLmerTest",3.97925393064543,53.477121698915,7,2,26.5210372819165,1.74192690473249e-06,"mo_ep_mean_angle_sd","arousal","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_y_flips","arousal","2000"
"..2","lmerModLmerTest",-9.16640408222702,0.000104491578092124,5,2,0.229721256171615,0.891490383970141,"mo_ep_mean_y_flips","arousal","2000"
"..3","lmerModLmerTest",-9.21589258430868,9.94463172711552e-05,7,2,0.130744252008299,0.936718821080094,"mo_ep_mean_y_flips","arousal","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_y_flips","arousal","2000"
"..2","lmerModLmerTest",-8.25741315494997,0.000259328968142781,5,2,2.04770311072571,0.359208759985909,"mo_ep_sd_y_flips","arousal","2000"
"..3","lmerModLmerTest",3.92859655364191,50.8355825681062,7,2,26.4197225279095,1.83244161607065e-06,"mo_ep_sd_y_flips","arousal","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"movement_distance","arousal","2000"
"..2","lmerModLmerTest",-8.77810344343561,0.000154070010774883,5,2,1.00632253375443,0.604616281951867,"movement_distance","arousal","2000"
"..3","lmerModLmerTest",0.651676750045226,1.91875540645387,7,2,19.8658829207161,4.85487815495744e-05,"movement_distance","arousal","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"lockscreen_episodes.","arousal","2000"
"..2","lmerModLmerTest",-6.32283198426012,0.00179485330563783,5,2,5.91686545210541,0.0519001952874862,"lockscreen_episodes.","arousal","2000"
"..3","lmerModLmerTest",-8.06217668803583,0.000315239879087512,7,2,2.43817604455398,0.295499533068701,"lockscreen_episodes.","arousal","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"lockscreen_time","arousal","2000"
"..2","lmerModLmerTest",-5.91072093393996,0.00271023228446247,5,2,6.74108755274574,0.0343709421546754,"lockscreen_time","arousal","2000"
"..3","lmerModLmerTest",-8.73860874013371,0.00016027671943257,7,2,1.08531194035822,0.581202543980096,"lockscreen_time","arousal","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"recording_duration","valence","2000"
"..2","lmerModLmerTest",-6.22390982166144,0.00198148280793134,5,2,6.11470977730278,0.047011882566998,"recording_duration","valence","2000"
"..3","lmerModLmerTest",-8.9497601323601,0.00012976828352475,7,2,0.663009155905456,0.717842869958488,"recording_duration","valence","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"movement_episodes","valence","2000"
"..2","lmerModLmerTest",-7.41162882843673,0.00060418577764679,5,2,3.73927176375219,0.154179791251974,"movement_episodes","valence","2000"
"..3","lmerModLmerTest",0.0438068778767048,1.04478056516292,7,2,18.6501431763791,8.9160576087542e-05,"movement_episodes","valence","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_total_dist","valence","2000"
"..2","lmerModLmerTest",-8.97387594979955,0.000126676248616642,5,2,0.614777521026554,0.735364664586029,"mo_ep_mean_total_dist","valence","2000"
"..3","lmerModLmerTest",-6.33071434396697,0.00178076123859595,7,2,5.9011007326917,0.0523109078612026,"mo_ep_mean_total_dist","valence","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_speed_mean","valence","2000"
"..2","lmerModLmerTest",-7.12911213035477,0.000801430637632764,5,2,4.30430515991611,0.116233685987032,"mo_ep_sd_speed_mean","valence","2000"
"..3","lmerModLmerTest",-7.3114217594939,0.00066786683073149,7,2,3.93968590163786,0.139478759520017,"mo_ep_sd_speed_mean","valence","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","valence","2000"
"..2","lmerModLmerTest",-2.5363776534432,0.0791525992663021,5,2,13.4897741137393,0.00117688159249941,"mo_ep_mean_abs_jerk_sd","valence","2000"
"..3","lmerModLmerTest",1.504198355884,4.50054434890608,7,2,21.5709261323937,2.06982155608878e-05,"mo_ep_mean_abs_jerk_sd","valence","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","valence","2000"
"..2","lmerModLmerTest",-6.0868412525142,0.00227257608320655,5,2,6.38884691559724,0.04099015111677,"mo_ep_sd_abs_jerk_sd","valence","2000"
"..3","lmerModLmerTest",-2.09308397009045,0.123306275972066,7,2,14.3763614804448,0.000755462253162985,"mo_ep_sd_abs_jerk_sd","valence","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_angle_mean","valence","2000"
"..2","lmerModLmerTest",-2.16724940640597,0.114492105449294,5,2,14.2280306078137,0.000813621486908976,"mo_ep_mean_angle_mean","valence","2000"
"..3","lmerModLmerTest",0.946548201931364,2.57679969824775,7,2,20.4556258244884,3.61507482084613e-05,"mo_ep_mean_angle_mean","valence","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_angle_mean","valence","2000"
"..2","lmerModLmerTest",-7.13311729855923,0.000798227192575287,5,2,4.2962948235072,0.116700154970237,"mo_ep_sd_angle_mean","valence","2000"
"..3","lmerModLmerTest",-5.87052064120144,0.00282140401237909,7,2,6.82148813822278,0.0330166245834619,"mo_ep_sd_angle_mean","valence","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_angle_sd","valence","2000"
"..2","lmerModLmerTest",-2.68025297132408,0.0685458118360355,5,2,13.2020234779775,0.00135899239617761,"mo_ep_mean_angle_sd","valence","2000"
"..3","lmerModLmerTest",17.7453581095142,50899217.5708803,7,2,54.0532456396541,1.83015066872633e-12,"mo_ep_mean_angle_sd","valence","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_y_flips","valence","2000"
"..2","lmerModLmerTest",-9.09601590432248,0.000112111583169885,5,2,0.370497611980682,0.830897525850087,"mo_ep_mean_y_flips","valence","2000"
"..3","lmerModLmerTest",-0.238612728973749,0.787719884397681,7,2,18.0853039626782,0.000118256805395006,"mo_ep_mean_y_flips","valence","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_y_flips","valence","2000"
"..2","lmerModLmerTest",-8.29728014920147,0.000249193675845145,5,2,1.96796912222271,0.373818624245028,"mo_ep_sd_y_flips","valence","2000"
"..3","lmerModLmerTest",9.74667636289269,17097.3090206313,7,2,38.055882146411,5.44841512559584e-09,"mo_ep_sd_y_flips","valence","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"movement_distance","valence","2000"
"..2","lmerModLmerTest",-7.91032881509454,0.000366933907349157,5,2,2.74187179043656,0.253869253315839,"movement_distance","valence","2000"
"..3","lmerModLmerTest",-0.414045579873346,0.660970823612885,7,2,17.734438260879,0.000140933962207008,"movement_distance","valence","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"lockscreen_episodes.","valence","2000"
"..2","lmerModLmerTest",-4.8414372555435,0.00789569775722847,5,2,8.87965490953866,0.011797974028288,"lockscreen_episodes.","valence","2000"
"..3","lmerModLmerTest",-7.9193428235285,0.000363641224444168,7,2,2.72384377356866,0.256167977702143,"lockscreen_episodes.","valence","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"lockscreen_time","valence","2000"
"..2","lmerModLmerTest",-3.22269759457959,0.0398474209582379,5,2,12.1171342314665,0.00233774821142434,"lockscreen_time","valence","2000"
"..3","lmerModLmerTest",-6.08144081596402,0.00228488218540278,7,2,6.39964778869762,0.0407693830649621,"lockscreen_time","valence","2000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"recording_duration","arousal","3000"
"..2","lmerModLmerTest",-9.03183497910322,0.00011954293300546,5,2,0.498859462419205,0.779245035511539,"recording_duration","arousal","3000"
"..3","lmerModLmerTest",-8.88043036460658,0.000139084295721543,7,2,0.801668691412488,0.669761000634416,"recording_duration","arousal","3000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"movement_episodes","arousal","3000"
"..2","lmerModLmerTest",-8.36233179147348,0.00023349922697194,5,2,1.83786583767869,0.398944520215427,"movement_episodes","arousal","3000"
"..3","lmerModLmerTest",5.44818694467358,232.336544801886,7,2,29.4589033099728,4.00940958962894e-07,"movement_episodes","arousal","3000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_total_dist","arousal","3000"
"..2","lmerModLmerTest",-8.97098334505063,0.000127043203406686,5,2,0.620562730524398,0.733240618758601,"mo_ep_mean_total_dist","arousal","3000"
"..3","lmerModLmerTest",-8.41817880408234,0.000220816436848728,7,2,1.72617181246096,0.421858256588067,"mo_ep_mean_total_dist","arousal","3000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_total_dist","arousal","3000"
"..2","lmerModLmerTest",-8.44858288389878,0.000214203751971165,5,2,1.66536365282809,0.434881444502117,"mo_ep_sd_total_dist","arousal","3000"
"..3","lmerModLmerTest",-2.43298711496027,0.0877742488219004,7,2,13.6965551907051,0.00106128207675132,"mo_ep_sd_total_dist","arousal","3000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_sd_speed_mean","arousal","3000"
"..2","lmerModLmerTest",-6.99714223240335,0.000914491639432307,5,2,4.56824495581895,0.101863410290794,"mo_ep_sd_speed_mean","arousal","3000"
"..3","lmerModLmerTest",-4.0323250617912,0.0177330515442419,7,2,10.4978792970433,0.00525308556412792,"mo_ep_sd_speed_mean","arousal","3000"
"..1","lmerModLmerTest",NA,NA,3,NA,NA,NA,"mo_ep_mean_speed_sd","arousal","3000"
