"effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","iv","dv","dframe"
"fixed",NA,"(Intercept)",-0.0775702235702954,0.0561973784411808,-1.38031747604534,169.989978064234,0.169301367453703,-0.18850483442444,0.0333643872838488,"recording_duration","arousal","1000"
"fixed",NA,"recording_duration_within",0.000375789224982462,0.00656631988876034,0.0572298077688395,87.2211638988107,0.954493038907771,-0.0126750159645378,0.0134265944145027,"recording_duration","arousal","1000"
"fixed",NA,"recording_duration_between",-0.115494717202622,0.203113502897221,-0.56862156161555,173.798777035196,0.570346995696719,-0.516381349542425,0.28539191513718,"recording_duration","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.722124423359205,NA,NA,NA,NA,NA,NA,"recording_duration","arousal","1000"
"ran_pars","ID","cor__(Intercept).recording_duration_within",0.355396652892265,NA,NA,NA,NA,NA,NA,"recording_duration","arousal","1000"
"ran_pars","ID","sd__recording_duration_within",0.0161514952549194,NA,NA,NA,NA,NA,NA,"recording_duration","arousal","1000"
"ran_pars","Residual","sd__Observation",0.639171683665198,NA,NA,NA,NA,NA,NA,"recording_duration","arousal","1000"
"fixed",NA,"(Intercept)",-0.0726038745453835,0.0557860854611026,-1.3014692453373,170.134769877138,0.194857467591194,-0.18272591394819,0.0375181648574236,"movement_episodes","arousal","1000"
"fixed",NA,"movement_episodes_within",0.00858239393455809,0.010553080921196,0.813259558857381,103.561755642498,0.417935055166127,-0.0123458038722136,0.0295105917413298,"movement_episodes","arousal","1000"
"fixed",NA,"movement_episodes_between",0.183326222770274,0.145076302806293,1.26365380991997,169.885601045145,0.208085584128342,-0.10305820534849,0.469710650889039,"movement_episodes","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.719994006925269,NA,NA,NA,NA,NA,NA,"movement_episodes","arousal","1000"
"ran_pars","ID","cor__(Intercept).movement_episodes_within",-0.0586411404801536,NA,NA,NA,NA,NA,NA,"movement_episodes","arousal","1000"
"ran_pars","ID","sd__movement_episodes_within",0.0860220612702321,NA,NA,NA,NA,NA,NA,"movement_episodes","arousal","1000"
"ran_pars","Residual","sd__Observation",0.635579891927719,NA,NA,NA,NA,NA,NA,"movement_episodes","arousal","1000"
"fixed",NA,"(Intercept)",-0.0837790601928403,0.0555338260126697,-1.50861315000567,170.262028581867,0.133251056747951,-0.193402551140854,0.0258444307551735,"mo_ep_sd_episode_duration","arousal","1000"
"fixed",NA,"mo_ep_sd_episode_duration_within",-0.00317589002943915,0.00942512641230802,-0.336959939899782,109.243232150473,0.736793595520294,-0.0218557173592903,0.015503937300412,"mo_ep_sd_episode_duration","arousal","1000"
"fixed",NA,"mo_ep_sd_episode_duration_between",0.239613077091317,0.117664801979593,2.03640403128265,171.684063841862,0.0432460657213651,0.00735712432148578,0.471869029861149,"mo_ep_sd_episode_duration","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.71440482061047,NA,NA,NA,NA,NA,NA,"mo_ep_sd_episode_duration","arousal","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_sd_episode_duration_within",-0.000397646947305617,NA,NA,NA,NA,NA,NA,"mo_ep_sd_episode_duration","arousal","1000"
"ran_pars","ID","sd__mo_ep_sd_episode_duration_within",0.0640124565157815,NA,NA,NA,NA,NA,NA,"mo_ep_sd_episode_duration","arousal","1000"
"ran_pars","Residual","sd__Observation",0.637148233885554,NA,NA,NA,NA,NA,NA,"mo_ep_sd_episode_duration","arousal","1000"
"fixed",NA,"(Intercept)",-0.0678591471088523,0.0563411300162619,-1.20443354773442,169.947359810542,0.230096748786877,-0.17907772604966,0.0433594318319559,"mo_ep_mean_total_dist","arousal","1000"
"fixed",NA,"mo_ep_mean_total_dist_within",-0.0106147022537618,0.0089319157437528,-1.18840152082558,126.949981052236,0.236893674166309,-0.0282894185916078,0.00706001408408421,"mo_ep_mean_total_dist","arousal","1000"
"fixed",NA,"mo_ep_mean_total_dist_between",-0.087864311201275,0.0987405653054697,-0.889850194086419,169.341274341284,0.374808733553264,-0.282785272462235,0.107056650059685,"mo_ep_mean_total_dist","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.721150595462514,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","arousal","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_mean_total_dist_within",-0.1469569612224,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","arousal","1000"
"ran_pars","ID","sd__mo_ep_mean_total_dist_within",0.053156647144555,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","arousal","1000"
"ran_pars","Residual","sd__Observation",0.637840893857278,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","arousal","1000"
"fixed",NA,"(Intercept)",-0.0789774167762932,0.0565578716441713,-1.39640008508758,170.075977453193,0.164413822348481,-0.190623242802316,0.0326684092497292,"mo_ep_sd_total_dist","arousal","1000"
"fixed",NA,"mo_ep_sd_total_dist_within",-0.0107188153501356,0.00866405899156033,-1.23715862975735,106.83896074076,0.218740525916722,-0.0278945978766007,0.00645696717632948,"mo_ep_sd_total_dist","arousal","1000"
"fixed",NA,"mo_ep_sd_total_dist_between",0.0639535262464266,0.116556762404783,0.548689968106065,170.747688777178,0.583934971358562,-0.166124247577188,0.294031300070042,"mo_ep_sd_total_dist","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.722450347027233,NA,NA,NA,NA,NA,NA,"mo_ep_sd_total_dist","arousal","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_sd_total_dist_within",-0.00314967542484771,NA,NA,NA,NA,NA,NA,"mo_ep_sd_total_dist","arousal","1000"
"ran_pars","ID","sd__mo_ep_sd_total_dist_within",0.0467827131079913,NA,NA,NA,NA,NA,NA,"mo_ep_sd_total_dist","arousal","1000"
"ran_pars","Residual","sd__Observation",0.638156556334436,NA,NA,NA,NA,NA,NA,"mo_ep_sd_total_dist","arousal","1000"
"fixed",NA,"(Intercept)",-0.0521698050748746,0.0556608051091754,-0.937280820364466,170.255138868068,0.349941785815873,-0.162043983940822,0.0577043737910729,"mo_ep_sd_speed_mean","arousal","1000"
"fixed",NA,"mo_ep_sd_speed_mean_within",-0.0136371450415996,0.00770681304345782,-1.76949213179317,87.6209430137218,0.0802909554079522,-0.0289537400088013,0.00167944992560218,"mo_ep_sd_speed_mean","arousal","1000"
"fixed",NA,"mo_ep_sd_speed_mean_between",-0.370478901004069,0.145501664667747,-2.54621761098099,170.183828968394,0.0117767380977802,-0.657699393913243,-0.0832584080948954,"mo_ep_sd_speed_mean","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.709458827250335,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","arousal","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_sd_speed_mean_within",-0.0284200875596389,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","arousal","1000"
"ran_pars","ID","sd__mo_ep_sd_speed_mean_within",0.0303657907859031,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","arousal","1000"
"ran_pars","Residual","sd__Observation",0.638720706167899,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","arousal","1000"
"fixed",NA,"(Intercept)",-0.0453148076476218,0.0546375049851591,-0.829371832771837,169.840259388252,0.40805816846612,-0.153170882576695,0.0625412672814518,"mo_ep_mean_abs_jerk_sd","arousal","1000"
"fixed",NA,"mo_ep_mean_abs_jerk_sd_within",-0.0267538261190985,0.011281645251905,-2.37144720665461,132.421478600902,0.0191590740017164,-0.0490693784647935,-0.00443827377340343,"mo_ep_mean_abs_jerk_sd","arousal","1000"
"fixed",NA,"mo_ep_mean_abs_jerk_sd_between",-0.321571895824284,0.0886133587123692,-3.62893248260769,168.827758674193,0.000376872704819993,-0.496504853951244,-0.146638937697323,"mo_ep_mean_abs_jerk_sd","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.697357633860161,NA,NA,NA,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","arousal","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_mean_abs_jerk_sd_within",0.0742605370756578,NA,NA,NA,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","arousal","1000"
"ran_pars","ID","sd__mo_ep_mean_abs_jerk_sd_within",0.0845806169800242,NA,NA,NA,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","arousal","1000"
"ran_pars","Residual","sd__Observation",0.635711863471053,NA,NA,NA,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","arousal","1000"
"fixed",NA,"(Intercept)",-0.0494106484312699,0.0559146469710207,-0.883679878313073,169.85122418369,0.37811812772459,-0.159787788847692,0.0609664919851525,"mo_ep_sd_abs_jerk_sd","arousal","1000"
"fixed",NA,"mo_ep_sd_abs_jerk_sd_within",-0.0138837432417915,0.00890265088018185,-1.55950664904742,96.3904671769348,0.122153892997462,-0.0315544520361088,0.00378696555252593,"mo_ep_sd_abs_jerk_sd","arousal","1000"
"fixed",NA,"mo_ep_sd_abs_jerk_sd_between",-0.334052516251058,0.135288420543392,-2.46918779086429,169.087356870827,0.0145355392421176,-0.601124452726491,-0.0669805797756259,"mo_ep_sd_abs_jerk_sd","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.709712329458288,NA,NA,NA,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","arousal","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_sd_abs_jerk_sd_within",-0.0821267588893068,NA,NA,NA,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","arousal","1000"
"ran_pars","ID","sd__mo_ep_sd_abs_jerk_sd_within",0.0547144528062921,NA,NA,NA,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","arousal","1000"
"ran_pars","Residual","sd__Observation",0.637659607733964,NA,NA,NA,NA,NA,NA,"mo_ep_sd_abs_jerk_sd","arousal","1000"
"fixed",NA,"(Intercept)",-0.0441555944954756,0.0537636834805768,-0.821290351347071,169.465623712778,0.412634788638408,-0.150288403139793,0.0619772141488417,"mo_ep_mean_angle_mean","arousal","1000"
"fixed",NA,"mo_ep_mean_angle_mean_within",-0.0107744681676718,0.00922842099127793,-1.16753106277391,125.102519788638,0.245216399167711,-0.0290385123588605,0.00748957602351693,"mo_ep_mean_angle_mean","arousal","1000"
"fixed",NA,"mo_ep_mean_angle_mean_between",-0.424902948893816,0.0975362180885912,-4.35636071626112,168.349212059926,2.29240440801668e-05,-0.617454608565568,-0.232351289222064,"mo_ep_mean_angle_mean","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.68770666297324,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","arousal","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_mean_angle_mean_within",0.240987906927732,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","arousal","1000"
"ran_pars","ID","sd__mo_ep_mean_angle_mean_within",0.0593307492895179,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","arousal","1000"
"ran_pars","Residual","sd__Observation",0.637378870102924,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_mean","arousal","1000"
"fixed",NA,"(Intercept)",-0.0532905302378402,0.0554768088248115,-0.960591125674238,169.900912920028,0.338122848560758,-0.162803135606491,0.0562220751308101,"mo_ep_sd_angle_mean","arousal","1000"
"fixed",NA,"mo_ep_sd_angle_mean_within",-0.000807257153204755,0.00778692842300825,-0.103668238534148,104.427141641324,0.917631466968715,-0.016248285091039,0.0146337707846295,"mo_ep_sd_angle_mean","arousal","1000"
"fixed",NA,"mo_ep_sd_angle_mean_between",-0.461766008012534,0.174749742192572,-2.64244171246715,169.264948960528,0.00900312976624335,-0.806735658170934,-0.116796357854134,"mo_ep_sd_angle_mean","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.708539070468589,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","arousal","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_sd_angle_mean_within",0.201247328824088,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","arousal","1000"
"ran_pars","ID","sd__mo_ep_sd_angle_mean_within",0.0396681564253123,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","arousal","1000"
"ran_pars","Residual","sd__Observation",0.638406948855093,NA,NA,NA,NA,NA,NA,"mo_ep_sd_angle_mean","arousal","1000"
"fixed",NA,"(Intercept)",-0.049404343630613,0.0546082798082447,-0.904704264702987,169.470219363333,0.366906405958434,-0.157204416203627,0.0583957289424007,"mo_ep_mean_angle_sd","arousal","1000"
"fixed",NA,"mo_ep_mean_angle_sd_within",-0.022518716554488,0.0101172602481675,-2.22577219544855,106.19066156464,0.0281424938054938,-0.0425767532481128,-0.00246067986086325,"mo_ep_mean_angle_sd","arousal","1000"
"fixed",NA,"mo_ep_mean_angle_sd_between",-0.346353056764103,0.0986680451466381,-3.51028599228211,168.329936903661,0.000574477668112817,-0.5411392805049,-0.151566833023305,"mo_ep_mean_angle_sd","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.698622771544982,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","arousal","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_mean_angle_sd_within",0.132742099702832,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","arousal","1000"
"ran_pars","ID","sd__mo_ep_mean_angle_sd_within",0.0736150848043552,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","arousal","1000"
"ran_pars","Residual","sd__Observation",0.636399321623498,NA,NA,NA,NA,NA,NA,"mo_ep_mean_angle_sd","arousal","1000"
"fixed",NA,"(Intercept)",-0.0810839893544039,0.0562280113441916,-1.44205685771208,170.170664391146,0.151124224812591,-0.192078225174712,0.0299102464659042,"mo_ep_sd_x_flips","arousal","1000"
"fixed",NA,"mo_ep_sd_x_flips_within",-0.00622867670472889,0.0095579765395472,-0.651673152675887,107.818014366274,0.515998762504729,-0.025174606635221,0.0127172532257632,"mo_ep_sd_x_flips","arousal","1000"
"fixed",NA,"mo_ep_sd_x_flips_between",0.111189587616177,0.110648843888882,1.00488702555119,170.863559046625,0.316372228952774,-0.107225165292856,0.32960434052521,"mo_ep_sd_x_flips","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.720928615668081,NA,NA,NA,NA,NA,NA,"mo_ep_sd_x_flips","arousal","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_sd_x_flips_within",-0.0415663865588699,NA,NA,NA,NA,NA,NA,"mo_ep_sd_x_flips","arousal","1000"
"ran_pars","ID","sd__mo_ep_sd_x_flips_within",0.0631000755269285,NA,NA,NA,NA,NA,NA,"mo_ep_sd_x_flips","arousal","1000"
"ran_pars","Residual","sd__Observation",0.637347004683308,NA,NA,NA,NA,NA,NA,"mo_ep_sd_x_flips","arousal","1000"
"fixed",NA,"(Intercept)",-0.0705027391476451,0.0562632830311816,-1.25308612205534,169.912420937496,0.211896046100364,-0.181567810272538,0.0405623319772476,"mo_ep_mean_y_flips","arousal","1000"
"fixed",NA,"mo_ep_mean_y_flips_within",-0.00705680713224701,0.0082650326203633,-0.85381479497861,117.431994416138,0.39494593193241,-0.0234246420033157,0.0093110277388217,"mo_ep_mean_y_flips","arousal","1000"
"fixed",NA,"mo_ep_mean_y_flips_between",-0.0572533727391049,0.0888999139719746,-0.644020564037371,169.397449329923,0.520433127392051,-0.23274776329143,0.11824101781322,"mo_ep_mean_y_flips","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.72204429766858,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","arousal","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_mean_y_flips_within",-0.0508696376209728,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","arousal","1000"
"ran_pars","ID","sd__mo_ep_mean_y_flips_within",0.0204458272002426,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","arousal","1000"
"ran_pars","Residual","sd__Observation",0.639146242155723,NA,NA,NA,NA,NA,NA,"mo_ep_mean_y_flips","arousal","1000"
"fixed",NA,"(Intercept)",-0.0768831784093125,0.0559083814454103,-1.37516373076159,170.19800907022,0.170888128198734,-0.187246337020212,0.0334799802015873,"movement_distance","arousal","1000"
"fixed",NA,"movement_distance_within",-0.00359947249668734,0.00921228574514014,-0.390725233266479,117.016032321933,0.696710787196969,-0.0218438955609283,0.0146449505675536,"movement_distance","arousal","1000"
"fixed",NA,"movement_distance_between",0.113194355822541,0.116495042763491,0.9716667176332,170.544448267503,0.332592462573793,-0.116763542144803,0.343152253789884,"movement_distance","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.72111995667591,NA,NA,NA,NA,NA,NA,"movement_distance","arousal","1000"
"ran_pars","ID","cor__(Intercept).movement_distance_within",-0.0730314655068208,NA,NA,NA,NA,NA,NA,"movement_distance","arousal","1000"
"ran_pars","ID","sd__movement_distance_within",0.0672616469252981,NA,NA,NA,NA,NA,NA,"movement_distance","arousal","1000"
"ran_pars","Residual","sd__Observation",0.636663567021721,NA,NA,NA,NA,NA,NA,"movement_distance","arousal","1000"
"fixed",NA,"(Intercept)",-0.0393114785926945,0.0581575237752508,-0.675948287355104,170.446799331279,0.499989588750332,-0.154113244842451,0.0754902876570621,"lockscreen_episodes.","arousal","1000"
"fixed",NA,"lockscreen_episodes._within",-0.0160518584580405,0.0123550672470805,-1.29921255279557,84.341626377296,0.19741135488729,-0.0406198106977595,0.00851609378167853,"lockscreen_episodes.","arousal","1000"
"fixed",NA,"lockscreen_episodes._between",-0.386046052223782,0.196680678365786,-1.96280618630884,172.14034924878,0.0512801857379301,-0.774262393391577,0.00217028894401278,"lockscreen_episodes.","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.714350386544152,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","arousal","1000"
"ran_pars","ID","cor__(Intercept).lockscreen_episodes._within",-0.335551336887598,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","arousal","1000"
"ran_pars","ID","sd__lockscreen_episodes._within",0.0480347786670503,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","arousal","1000"
"ran_pars","Residual","sd__Observation",0.638784798612619,NA,NA,NA,NA,NA,NA,"lockscreen_episodes.","arousal","1000"
"fixed",NA,"(Intercept)",-0.0374086304204741,0.058296941948806,-0.641691127697998,170.387859661611,0.521936055335893,-0.152485889919175,0.0776686290782265,"lockscreen_time","arousal","1000"
"fixed",NA,"lockscreen_time_within",-0.0176300268609967,0.0116874008145954,-1.50846429763751,67.1568700608255,0.136126141919763,-0.0409571749072903,0.00569712118529693,"lockscreen_time","arousal","1000"
"fixed",NA,"lockscreen_time_between",-0.387524759159392,0.191587721501013,-2.02270143474379,170.315055360062,0.0446681435976215,-0.765717107086356,-0.00933241123242806,"lockscreen_time","arousal","1000"
"ran_pars","ID","sd__(Intercept)",0.714527210097945,NA,NA,NA,NA,NA,NA,"lockscreen_time","arousal","1000"
"ran_pars","ID","cor__(Intercept).lockscreen_time_within",-0.275022137132161,NA,NA,NA,NA,NA,NA,"lockscreen_time","arousal","1000"
"ran_pars","ID","sd__lockscreen_time_within",0.0383346990224848,NA,NA,NA,NA,NA,NA,"lockscreen_time","arousal","1000"
"ran_pars","Residual","sd__Observation",0.638921130324229,NA,NA,NA,NA,NA,NA,"lockscreen_time","arousal","1000"
"fixed",NA,"(Intercept)",-0.0550924390423461,0.0609108595461197,-0.904476466969439,169.559932956243,0.367026104231701,-0.175333730630964,0.065148852546272,"recording_duration","valence","1000"
"fixed",NA,"recording_duration_within",0.0144554511650053,0.00607346637631844,2.38009898620164,139.718253091376,0.018658180614962,0.00244767078000087,0.0264632315500097,"recording_duration","valence","1000"
"fixed",NA,"recording_duration_between",-0.039771113371559,0.220070150938472,-0.180720162193547,172.151268698872,0.85679980940138,-0.474154353988776,0.394612127245658,"recording_duration","valence","1000"
"ran_pars","ID","sd__(Intercept)",0.784882145217288,NA,NA,NA,NA,NA,NA,"recording_duration","valence","1000"
"ran_pars","ID","cor__(Intercept).recording_duration_within",-0.164581563835923,NA,NA,NA,NA,NA,NA,"recording_duration","valence","1000"
"ran_pars","ID","sd__recording_duration_within",0.0187127521440246,NA,NA,NA,NA,NA,NA,"recording_duration","valence","1000"
"ran_pars","Residual","sd__Observation",0.582410821128904,NA,NA,NA,NA,NA,NA,"recording_duration","valence","1000"
"fixed",NA,"(Intercept)",-0.0509809430317908,0.0600669728075929,-0.848735014416216,169.716296172218,0.397224279226559,-0.169555571894298,0.0675936858307166,"movement_episodes","valence","1000"
"fixed",NA,"movement_episodes_within",0.00192100318089358,0.00938691229158491,0.204646972425183,97.5763247793256,0.83827422246831,-0.016708029724259,0.0205500360860462,"movement_episodes","valence","1000"
"fixed",NA,"movement_episodes_between",0.287837587851039,0.156277933586538,1.84183128894298,169.536053222052,0.067246919234613,-0.0206637162724422,0.59633889197452,"movement_episodes","valence","1000"
"ran_pars","ID","sd__(Intercept)",0.777377688418595,NA,NA,NA,NA,NA,NA,"movement_episodes","valence","1000"
"ran_pars","ID","cor__(Intercept).movement_episodes_within",-0.0424318903958114,NA,NA,NA,NA,NA,NA,"movement_episodes","valence","1000"
"ran_pars","ID","sd__movement_episodes_within",0.0743788759636727,NA,NA,NA,NA,NA,NA,"movement_episodes","valence","1000"
"ran_pars","Residual","sd__Observation",0.579804958318193,NA,NA,NA,NA,NA,NA,"movement_episodes","valence","1000"
"fixed",NA,"(Intercept)",-0.0654371627118139,0.0598952179211653,-1.09252733328298,169.770138299994,0.276149300705792,-0.183672471225734,0.0527981458021061,"mo_ep_sd_episode_duration","valence","1000"
"fixed",NA,"mo_ep_sd_episode_duration_within",-0.00514260843868216,0.00901326226911402,-0.570560168464693,107.062222536313,0.569493385406541,-0.0230102309190244,0.0127250140416601,"mo_ep_sd_episode_duration","valence","1000"
"fixed",NA,"mo_ep_sd_episode_duration_between",0.294329250754849,0.126545363825651,2.32587936734185,170.807268569186,0.0211998489268454,0.044535051672457,0.54412344983724,"mo_ep_sd_episode_duration","valence","1000"
"ran_pars","ID","sd__(Intercept)",0.772724717621582,NA,NA,NA,NA,NA,NA,"mo_ep_sd_episode_duration","valence","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_sd_episode_duration_within",-0.125196399875704,NA,NA,NA,NA,NA,NA,"mo_ep_sd_episode_duration","valence","1000"
"ran_pars","ID","sd__mo_ep_sd_episode_duration_within",0.0663056870439893,NA,NA,NA,NA,NA,NA,"mo_ep_sd_episode_duration","valence","1000"
"ran_pars","Residual","sd__Observation",0.580324062001295,NA,NA,NA,NA,NA,NA,"mo_ep_sd_episode_duration","valence","1000"
"fixed",NA,"(Intercept)",-0.0464529355371613,0.0609526335837715,-0.762115314891484,169.595194769641,0.447049769584167,-0.166776511493783,0.0738706404194605,"mo_ep_mean_total_dist","valence","1000"
"fixed",NA,"mo_ep_mean_total_dist_within",-0.00515783411792751,0.00810091085528284,-0.636698046684952,129.472902415761,0.525445643904316,-0.0211851303955138,0.0108694621596587,"mo_ep_mean_total_dist","valence","1000"
"fixed",NA,"mo_ep_mean_total_dist_between",-0.0999414180119426,0.106527085985796,-0.938178465008129,168.873772044431,0.349492560780449,-0.310237719702357,0.110354883678472,"mo_ep_mean_total_dist","valence","1000"
"ran_pars","ID","sd__(Intercept)",0.782386885999161,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","valence","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_mean_total_dist_within",-0.226791247788303,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","valence","1000"
"ran_pars","ID","sd__mo_ep_mean_total_dist_within",0.0476879050489731,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","valence","1000"
"ran_pars","Residual","sd__Observation",0.581523685553976,NA,NA,NA,NA,NA,NA,"mo_ep_mean_total_dist","valence","1000"
"fixed",NA,"(Intercept)",-0.0599501460808094,0.0611948841356224,-0.979659442576044,169.699075724883,0.328648812439816,-0.1807514054589,0.060851113297281,"mo_ep_sd_total_dist","valence","1000"
"fixed",NA,"mo_ep_sd_total_dist_within",-0.00836252338131045,0.00848116466149533,-0.986011204248455,92.6433453524351,0.326695783613902,-0.0252052900775214,0.00848024331490046,"mo_ep_sd_total_dist","valence","1000"
"fixed",NA,"mo_ep_sd_total_dist_between",0.0846719142763097,0.125718239895992,0.673505406585074,169.996345002707,0.50154046409513,-0.163498029983642,0.332841858536261,"mo_ep_sd_total_dist","valence","1000"
"ran_pars","ID","sd__(Intercept)",0.783931492461765,NA,NA,NA,NA,NA,NA,"mo_ep_sd_total_dist","valence","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_sd_total_dist_within",-0.157518468886133,NA,NA,NA,NA,NA,NA,"mo_ep_sd_total_dist","valence","1000"
"ran_pars","ID","sd__mo_ep_sd_total_dist_within",0.0549900340262815,NA,NA,NA,NA,NA,NA,"mo_ep_sd_total_dist","valence","1000"
"ran_pars","Residual","sd__Observation",0.58115568589881,NA,NA,NA,NA,NA,NA,"mo_ep_sd_total_dist","valence","1000"
"fixed",NA,"(Intercept)",-0.0301266126050599,0.0602666416236389,-0.499888691213268,169.749920979544,0.617800828731125,-0.149095226545611,0.0888420013354915,"mo_ep_sd_speed_mean","valence","1000"
"fixed",NA,"mo_ep_sd_speed_mean_within",-0.0104013405030551,0.00729529930797664,-1.42575925454934,95.479199900888,0.157199089548053,-0.0248834032957249,0.00408072228961462,"mo_ep_sd_speed_mean","valence","1000"
"fixed",NA,"mo_ep_sd_speed_mean_between",-0.396800691088722,0.157527290991021,-2.51893299625993,169.698708073009,0.0126958242618537,-0.707766153365616,-0.0858352288118281,"mo_ep_sd_speed_mean","valence","1000"
"ran_pars","ID","sd__(Intercept)",0.770431224607816,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","valence","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_sd_speed_mean_within",-0.051445128669946,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","valence","1000"
"ran_pars","ID","sd__mo_ep_sd_speed_mean_within",0.0351016805762229,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","valence","1000"
"ran_pars","Residual","sd__Observation",0.582019971968037,NA,NA,NA,NA,NA,NA,"mo_ep_sd_speed_mean","valence","1000"
"fixed",NA,"(Intercept)",-0.022197349469348,0.0588639694067326,-0.377095695262596,169.43210216907,0.706574377436959,-0.138398600679709,0.0940039017410127,"mo_ep_mean_abs_jerk_sd","valence","1000"
"fixed",NA,"mo_ep_mean_abs_jerk_sd_within",0.00344386378537926,0.0100690024245187,0.342026314046088,120.407546889996,0.732927342486156,-0.0164913730327871,0.0233791006035457,"mo_ep_mean_abs_jerk_sd","valence","1000"
"fixed",NA,"mo_ep_mean_abs_jerk_sd_between",-0.349566790788367,0.0954980688581414,-3.66045926339762,168.659044067218,0.000336504199405083,-0.538092319698573,-0.161041261878161,"mo_ep_mean_abs_jerk_sd","valence","1000"
"ran_pars","ID","sd__(Intercept)",0.753428733640817,NA,NA,NA,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","valence","1000"
"ran_pars","ID","cor__(Intercept).mo_ep_mean_abs_jerk_sd_within",-0.0803012541163673,NA,NA,NA,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","valence","1000"
"ran_pars","ID","sd__mo_ep_mean_abs_jerk_sd_within",0.0731269880272808,NA,NA,NA,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","valence","1000"
"ran_pars","Residual","sd__Observation",0.580309612558673,NA,NA,NA,NA,NA,NA,"mo_ep_mean_abs_jerk_sd","valence","1000"
