"AIC","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma","dv","iv","dframe","Log_loss","Score_log","Score_spherical"
72211.5095640804,72289.3682827398,0.631748364889561,0.017188064254447,0.62530813707397,14.0853052026989,14.2554515944012,"valence","trial_sd_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
72226.4145860043,72304.2733046636,0.630381718586655,0.0185369407004835,0.623400720066686,14.1542731378333,14.2998807126766,"valence","trial_sd_speed_sd","by_sample_iqr_out2.5",NA,NA,NA
72219.7574637821,72297.6161824415,0.631268708496375,0.0175373273389964,0.62468671659055,14.112850768554,14.2742055191938,"valence","trial_sd_abs_jerk_mean","by_sample_iqr_out2.5",NA,NA,NA
72219.0241509037,72296.8828695631,0.631556108023643,0.0183109537151692,0.624683708786687,14.1128013015212,14.2738949750001,"valence","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
72220.3416015064,72298.2003201657,0.631115952598197,0.0181995125113153,0.62427799527238,14.1054223341877,14.2703795483529,"valence","trial_mean_angle_mean","by_sample_iqr_out2.5",NA,NA,NA
72227.6817211666,72305.5404398259,NA,0.0474097328691774,NA,14.1750870211203,14.3111095655678,"valence","trial_sd_angle_mean","by_sample_iqr_out2.5",NA,NA,NA
72227.4069057067,72305.265624366,NA,0.0478518119163251,NA,14.17451519016,14.3105425770436,"valence","trial_mean_angle_sd","by_sample_iqr_out2.5",NA,NA,NA
72226.8834192759,72304.7421379353,0.629879188795871,0.0182146656194196,0.623012487309518,14.1640346862906,14.3050360535,"valence","trial_sd_angle_sd","by_sample_iqr_out2.5",NA,NA,NA
72227.765009551,72305.6237282104,0.629663811589754,0.018381659229779,0.622728943593633,14.1693477863548,14.3081667593989,"valence","trial_sd_x_flips","by_sample_iqr_out2.5",NA,NA,NA
72227.6642873007,72305.52300596,NA,0.0471661926441675,NA,14.1749550462467,14.3109785486685,"valence","trial_sd_y_flips","by_sample_iqr_out2.5",NA,NA,NA
3109.30725018565,3180.08790351231,0.48188658184815,0.0308126009140336,0.465414615748741,0.207260101050142,1,"stress","clicks","by_sample_iqr_out2.5",0.156133784211489,-24.1651964285108,0.00528909525859131
3110.49784626898,3181.27849959564,NA,0.0618479643836664,NA,0.207367194583521,1,"stress","task_angle_sd","by_sample_iqr_out2.5",0.15638448298789,-24.1659682092246,0.00517836001925507
3105.47601275104,3176.25666607771,0.474872672709349,0.0339392545344169,0.456424112297854,0.206430680280538,1,"stress","task_x_flips","by_sample_iqr_out2.5",0.154674418653634,-24.1426537269979,0.00529009843403138
3108.33766265219,3179.11831597885,0.487557130217945,0.0402465706520311,0.466068206570311,0.207094672800838,1,"stress","task_y_flips","by_sample_iqr_out2.5",0.155845259468909,-24.1478619332986,0.00512518808668661
3113.04741323832,3183.82806656499,0.476393943585475,0.0356360166731439,0.457045197179396,0.207212330005694,1,"stress","trial_mean_duration","by_sample_iqr_out2.5",0.155878330611175,-24.1035732097817,0.00522245255229161
3107.42041175002,3178.20106507668,0.482021513929714,0.0396984629533359,0.460608500468207,0.206748570989459,1,"stress","trial_sd_duration","by_sample_iqr_out2.5",0.154828224660395,-24.110100774231,0.00519022543296047
3105.84650170963,3176.6271550363,0.495338518588799,0.0301042218976322,0.479674525031352,0.206169914686869,1,"stress","trial_mean_trial_move_offset","by_sample_iqr_out2.5",0.154049082493209,-Inf,0.00521306613953559
3112.07034194469,3182.85099527135,NA,0.0704756226111358,NA,0.207488728399878,1,"stress","trial_sd_trial_move_offset","by_sample_iqr_out2.5",0.156475481788557,-24.1228870574068,0.005173250741987
3109.95445498489,3180.73510831155,0.487471258057523,0.0424052733221158,0.464774891022471,0.207402463753011,1,"stress","trial_mean_total_dist","by_sample_iqr_out2.5",0.15602175730763,-24.1141369438854,0.00519539430123148
3110.72355277989,3181.50420610655,NA,0.0700890851955315,NA,0.207472199489342,1,"stress","trial_sd_total_dist","by_sample_iqr_out2.5",0.156329777946402,-24.1260756942536,0.00519249025285703
3111.32456302933,3182.10521635599,NA,0.0662199677474157,NA,0.207553480071219,1,"stress","trial_sd_distance_overshoot","by_sample_iqr_out2.5",0.156395083771854,-24.1260769687907,0.00513672931036536
3109.40456357579,3180.18521690245,0.49189332042998,0.0375344676887941,0.472078051096662,0.206595882512083,1,"stress","trial_mean_speed_mean","by_sample_iqr_out2.5",0.154360549332712,-24.1201390753543,0.00527845823823203
3111.088272125,3181.86892545166,NA,0.060288057917081,NA,0.207423838619326,1,"stress","trial_sd_speed_mean","by_sample_iqr_out2.5",0.156297558874348,-24.1404835163634,0.00531383737475807
3113.17782566987,3183.95847899654,0.480491391694455,0.0357459515464083,0.461232639739808,0.207507247724504,1,"stress","trial_sd_speed_sd","by_sample_iqr_out2.5",0.156427503448014,-24.1187744093633,0.00527915476045687
3111.30591782941,3182.08657115608,0.480663557071829,0.0396960647748439,0.459195756803386,0.207149172100953,1,"stress","trial_sd_abs_jerk_mean","by_sample_iqr_out2.5",0.155660580472858,-24.0998796831206,0.00512526406531819
3113.56966447329,3184.35031779995,NA,0.066726184430648,NA,0.207561630613338,1,"stress","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",0.156497674595376,-24.1179066307574,0.00527481620242685
