"AIC","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma","dv","iv1","iv2","dframe","Log_loss","Score_log","Score_spherical"
88423.6350251436,88503.7207364161,0.628064472867143,0.0184190032364201,0.621085240689067,14.2775613499835,14.3896315079045,"valence","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
88427.3069104509,88507.3926217235,0.628479203348058,0.0183593147428027,0.621530767589772,14.2797922377962,14.3918831026705,"valence","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA",NA,NA,NA
88418.5152123906,88498.6009236632,0.629651085976107,0.0183691423337919,0.622720790476795,14.273372579475,14.3854216350943,"valence","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA",NA,NA,NA
88425.3032569858,88505.3889682584,0.628188328669845,0.0187142860009856,0.621097437753457,14.2786658055683,14.3907446820131,"valence","clicks","trial_sd_speed_sd","by_sample_cutoffNA",NA,NA,NA
88425.4595757288,88505.5452870014,0.628487148008462,0.0185464180955138,0.621466711374545,14.2785932719893,14.3906743186642,"valence","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA",NA,NA,NA
88432.0103714483,88512.0960827209,0.628877895196613,0.0177301382979053,0.62217907799767,14.2826130582826,14.3947307477709,"valence","task_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
88427.2337800676,88507.3194913401,0.628336887998556,0.018671979865966,0.62126515866664,14.2798705420977,14.3919601007295,"valence","task_x_flips","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
88431.9652295158,88512.0509407884,0.628803724986188,0.017765656155785,0.622089904165798,14.282625676318,14.3947428231724,"valence","task_y_flips","trial_sd_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
88425.5104129883,88505.5961242608,0.628712338779074,0.018212942015155,0.62182465311469,14.2784559988456,14.3905385116007,"valence","trial_sd_total_dist","trial_mean_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
88431.025740155,88511.1114514275,0.628638085112922,0.018002566651174,0.621830055481252,14.2821245903172,14.3942358962211,"valence","trial_sd_distance_overshoot","trial_mean_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
88427.5126680336,88507.5983793062,0.627954873055695,0.0181022129977655,0.621095869784806,14.280137099765,14.3922275135366,"valence","trial_mean_angle_mean","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
88432.2166770696,88512.3023883422,0.628792025966621,0.0177688570629839,0.622076761969273,14.2827993194184,14.3949177782041,"valence","trial_sd_angle_mean","trial_sd_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
88430.5948527562,88510.6805640288,0.628793676913827,0.0180696195782671,0.621962686471985,14.2817742724326,14.3938838129641,"valence","trial_mean_angle_sd","trial_sd_speed_mean","by_sample_cutoffNA",NA,NA,NA
88428.1646483873,88508.2503596599,0.629248362197986,0.0179023325583016,0.622490053593347,14.279904256686,14.3920029204823,"valence","trial_sd_angle_sd","trial_mean_speed_mean","by_sample_cutoffNA",NA,NA,NA
88427.6895016807,88507.7752129532,0.62805187402332,0.018389045935155,0.621083969737252,14.2802604954383,14.3923517872574,"valence","trial_sd_x_flips","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
