"effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","dv","iv1","iv2","dframe"
"fixed",NA,"zoom",-2.5737935547946,1.09303832301184,-2.35471483534318,570.576956209224,0.0188747246902064,-4.7206632866891,-0.4269238229001,"valence","trial_sd_total_dist","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"screen_width",-2.9851959996947,2.88043460331355,-1.03636999647922,353.559562762677,0.300737850609507,-8.65013607882087,2.67974407943147,"valence","trial_sd_total_dist","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"screen_height",3.14422779078864,2.64833014317274,1.18724917997641,416.919956532555,0.235805344004531,-2.06151598312451,8.3499715647018,"valence","trial_sd_total_dist","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"median_sampling_freq",-0.294748231519942,0.521420368737593,-0.565279473514919,5517.03524055957,0.571906673862439,-1.31693762907291,0.727441166033031,"valence","trial_sd_total_dist","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"trial_sd_total_dist:trial_mean_trial_move_offset",-0.103432280401356,0.10446773969809,-0.990088238725892,10562.9469506088,0.322153670323514,-0.308208752204948,0.101344191402235,"valence","trial_sd_total_dist","trial_mean_trial_move_offset","by_participant_cutoffNA"
"ran_pars","ID","sd__(Intercept)",18.4683741922539,NA,NA,NA,NA,NA,NA,"valence","trial_sd_total_dist","trial_mean_trial_move_offset","by_participant_cutoffNA"
"ran_pars","Residual","sd__Observation",14.3899520979341,NA,NA,NA,NA,NA,NA,"valence","trial_sd_total_dist","trial_mean_trial_move_offset","by_participant_cutoffNA"
"fixed",NA,"(Intercept)",68.7012068775945,1.43321236939029,47.9351199758493,167.226340292872,1.26375727107653e-99,65.8716852730008,71.5307284821883,"valence","trial_sd_distance_overshoot","trial_sd_duration","by_participant_cutoffNA"
"fixed",NA,"trial_sd_distance_overshoot",0.0402830161180071,0.155148905937568,0.259640993757424,10557.5089559966,0.795145774669821,-0.263838117633548,0.344404149869562,"valence","trial_sd_distance_overshoot","trial_sd_duration","by_participant_cutoffNA"
"fixed",NA,"trial_sd_duration",-0.205288278438853,0.162205609476438,-1.26560529627475,10557.8463291584,0.205682357096189,-0.52324188163054,0.112665324752835,"valence","trial_sd_distance_overshoot","trial_sd_duration","by_participant_cutoffNA"
